Order_ID,Order_Date,Ship_Date,Category,Product,Region,City,Segment,Ship_Mode,Quantity,Sales,Discount,Profit
ORD00223,2024-11-10,2024-11-15,Sports,Yoga Mat,North,Delhi,Corporate,First Class,7,9200.04,0.0,1362.7
ORD00224,2024-12-14,2024-12-19,Electronics,Headphones,West,Pune,Home Office,Same Day,4,7631.57,0.15,697.29
ORD00225,2024-11-20,2024-11-22,Electronics,Keyboard,East,Kolkata,Home Office,Same Day,2,1187.56,0.05,155.57
ORD00226,2024-05-18,2024-05-19,Fashion,Shoes,North,Delhi,Consumer,Standard,1,4726.21,0.15,363.84
ORD00227,2024-02-17,2024-02-22,Home,Lamp,West,Ahmedabad,Home Office,First Class,7,4870.64,0.0,734.41
ORD00228,2024-05-04,2024-05-09,Books,Novel,East,Bhubaneswar,Home Office,Second Class,7,27580.08,0.3,3040.08
ORD00229,2024-08-10,2024-08-13,Books,Textbook,South,Chennai,Corporate,First Class,5,7441.76,0.05,503.46
ORD00230,2024-04-10,2024-04-14,Books,Novel,East,Bhubaneswar,Consumer,Second Class,4,14641.27,0.15,1812.02
ORD00231,2024-08-08,2024-08-15,Fashion,T-Shirt,West,Pune,Home Office,Second Class,7,28416.97,0.1,3354.47
ORD00232,2024-05-29,2024-06-04,Fashion,Shoes,South,Chennai,Home Office,Same Day,6,6315.95,0.15,1255.26
ORD00233,2024-10-15,2024-10-17,Sports,Cricket Bat,East,Bhubaneswar,Home Office,Second Class,5,20595.87,0.15,1606.54
ORD00234,2024-02-05,2024-02-12,Sports,Football,West,Ahmedabad,Corporate,Same Day,4,9218.34,0.1,1809.16
ORD00235,2024-11-02,2024-11-06,Home,Cookware,South,Chennai,Home Office,Same Day,3,10899.4,0.15,215.73
ORD00236,2024-10-01,2024-10-06,Sports,Tennis Racket,West,Ahmedabad,Home Office,Standard,1,3995.46,0.1,680.53
ORD00237,2024-07-23,2024-07-30,Electronics,Smartphone,East,Kolkata,Corporate,Same Day,1,2903.46,0.3,190.16
ORD00238,2024-12-18,2024-12-23,Electronics,Laptop,North,Chandigarh,Consumer,Same Day,4,10604.98,0.2,971.4
ORD00239,2024-05-31,2024-06-04,Fashion,Jacket,West,Ahmedabad,Consumer,Standard,3,5567.53,0.0,982.97
ORD00240,2024-08-31,2024-09-01,Home,Cookware,East,Bhubaneswar,Corporate,Same Day,8,31715.97,0.2,2428.97
ORD00241,2024-12-12,2024-12-19,Fashion,T-Shirt,East,Kolkata,Consumer,Second Class,2,616.82,0.1,98.44
ORD00242,2024-11-18,2024-11-20,Sports,Cricket Bat,South,Chennai,Consumer,Same Day,7,33604.34,0.05,7209.85
ORD00243,2024-05-22,2024-05-29,Books,Novel,South,Chennai,Home Office,Standard,7,14464.88,0.3,-391.14
ORD00244,2024-09-07,2024-09-12,Sports,Football,South,Chennai,Home Office,First Class,6,6875.74,0.0,910.83
ORD00245,2024-12-10,2024-12-16,Sports,Dumbbell,West,Ahmedabad,Corporate,Standard,2,3740.08,0.15,480.5
ORD00246,2024-09-18,2024-09-22,Home,Cookware,North,Delhi,Corporate,Second Class,5,3806.77,0.1,642.15
ORD00247,2024-03-29,2024-04-03,Sports,Dumbbell,West,Mumbai,Consumer,Same Day,8,26003.26,0.3,2960.01
ORD00248,2024-09-05,2024-09-07,Fashion,Jeans,South,Chennai,Consumer,Same Day,8,25385.34,0.1,5594.13
ORD00249,2024-02-12,2024-02-17,Sports,Tennis Racket,West,Pune,Consumer,Second Class,8,17560.21,0.15,1804.13
ORD00250,2024-09-10,2024-09-15,Fashion,T-Shirt,East,Kolkata,Home Office,Standard,5,5037.02,0.15,595.02
ORD00251,2024-08-13,2024-08-18,Sports,Football,East,Patna,Consumer,Same Day,6,16810.85,0.0,3900.13
ORD00252,2024-03-01,2024-03-08,Electronics,Smartphone,East,Kolkata,Consumer,Second Class,8,11692.1,0.0,1962.1
ORD00253,2024-10-18,2024-10-21,Sports,Yoga Mat,West,Mumbai,Home Office,First Class,3,11901.83,0.05,2571.84
ORD00254,2024-09-20,2024-09-26,Sports,Tennis Racket,South,Chennai,Consumer,Second Class,5,7944.0,0.1,1751.49
ORD00255,2024-12-30,2025-01-02,Books,Novel,East,Patna,Consumer,Same Day,3,10700.54,0.05,1122.87
ORD00256,2024-02-17,2024-02-21,Books,Textbook,East,Patna,Home Office,First Class,7,14005.79,0.0,2895.35
ORD00257,2024-08-22,2024-08-28,Fashion,Jacket,West,Pune,Home Office,First Class,1,4370.76,0.3,-224.53
ORD00258,2024-05-25,2024-05-28,Electronics,Keyboard,West,Mumbai,Home Office,Second Class,7,29114.88,0.15,1709.26
ORD00259,2024-08-23,2024-08-24,Sports,Dumbbell,East,Patna,Consumer,Second Class,1,420.53,0.3,36.49
ORD00260,2024-06-03,2024-06-05,Books,Comics,North,Chandigarh,Corporate,Standard,4,19917.33,0.05,4609.46
ORD00261,2024-12-24,2024-12-31,Fashion,Shoes,North,Chandigarh,Consumer,Same Day,3,1345.74,0.3,-11.97
ORD00262,2024-12-14,2024-12-18,Electronics,Laptop,North,Delhi,Consumer,Standard,8,4592.85,0.2,115.92
ORD00263,2024-02-22,2024-02-23,Fashion,T-Shirt,West,Ahmedabad,Corporate,First Class,3,7478.88,0.05,984.33
ORD00264,2024-11-28,2024-11-30,Fashion,Jeans,West,Mumbai,Corporate,First Class,3,1585.13,0.2,-29.02
ORD00265,2024-03-12,2024-03-19,Home,Vacuum,West,Ahmedabad,Consumer,Same Day,8,34622.56,0.0,8978.27
ORD00266,2024-11-03,2024-11-08,Fashion,Jacket,East,Kolkata,Home Office,First Class,4,6117.78,0.0,793.07
ORD00267,2024-05-02,2024-05-06,Electronics,Headphones,South,Hyderabad,Corporate,Standard,4,15158.6,0.1,2413.76
ORD00268,2024-10-18,2024-10-22,Home,Lamp,North,Lucknow,Corporate,Second Class,1,4937.04,0.1,278.43
ORD00269,2024-01-31,2024-02-07,Books,Novel,North,Lucknow,Corporate,First Class,2,532.42,0.05,33.52
ORD00270,2024-03-19,2024-03-22,Sports,Dumbbell,West,Ahmedabad,Consumer,First Class,7,4169.57,0.2,364.97
ORD00271,2024-11-28,2024-12-04,Electronics,Keyboard,South,Bengaluru,Home Office,Standard,6,12453.07,0.3,1029.18
ORD00272,2024-11-09,2024-11-14,Fashion,Jacket,South,Bengaluru,Consumer,First Class,4,2455.29,0.15,69.23
ORD00273,2024-06-26,2024-07-01,Home,Mixer,North,Lucknow,Home Office,First Class,3,10701.59,0.05,1651.07
ORD00274,2024-01-16,2024-01-19,Home,Cookware,South,Hyderabad,Corporate,First Class,5,18590.46,0.0,4355.49
ORD00275,2024-09-12,2024-09-19,Sports,Football,East,Patna,Home Office,Second Class,2,5163.02,0.2,268.6
ORD00276,2024-01-07,2024-01-09,Fashion,Jeans,East,Kolkata,Consumer,Same Day,2,2592.68,0.2,-50.52
ORD00277,2024-08-02,2024-08-04,Fashion,Jacket,South,Bengaluru,Corporate,Second Class,1,2853.75,0.3,222.97
ORD00278,2024-04-01,2024-04-03,Books,Biography,East,Kolkata,Home Office,Standard,6,4638.75,0.3,512.06
ORD00279,2024-07-07,2024-07-09,Books,Novel,West,Pune,Corporate,First Class,5,8855.22,0.2,631.81
ORD00280,2024-10-06,2024-10-13,Sports,Cricket Bat,West,Pune,Consumer,Second Class,8,39915.03,0.05,8042.59
ORD00281,2024-06-20,2024-06-21,Electronics,Monitor,North,Delhi,Home Office,Same Day,6,19515.12,0.3,2057.67
ORD00282,2024-03-13,2024-03-19,Fashion,T-Shirt,South,Hyderabad,Corporate,Standard,4,8860.46,0.0,2432.3
ORD00283,2024-02-18,2024-02-23,Electronics,Smartphone,West,Ahmedabad,Consumer,Same Day,6,14403.59,0.3,-763.67
ORD00284,2024-07-20,2024-07-26,Electronics,Keyboard,North,Chandigarh,Home Office,First Class,3,4009.51,0.1,802.63
ORD00285,2024-10-26,2024-10-27,Fashion,Jacket,East,Kolkata,Consumer,Standard,2,9458.12,0.05,1995.54
ORD00286,2024-04-16,2024-04-20,Home,Lamp,West,Pune,Corporate,Same Day,7,5456.75,0.1,1216.46
ORD00287,2024-04-20,2024-04-27,Fashion,T-Shirt,North,Delhi,Corporate,Second Class,5,20833.28,0.3,1055.42
ORD00288,2024-03-30,2024-03-31,Electronics,Smartphone,East,Bhubaneswar,Corporate,Same Day,1,3450.48,0.1,669.45
ORD00289,2024-02-01,2024-02-08,Sports,Tennis Racket,South,Bengaluru,Consumer,Second Class,8,5513.24,0.05,437.15
ORD00290,2024-02-08,2024-02-09,Home,Lamp,East,Patna,Consumer,Second Class,2,5990.31,0.1,1278.85
ORD00291,2024-10-20,2024-10-24,Books,Textbook,North,Chandigarh,Home Office,Same Day,2,809.88,0.15,12.25
ORD00292,2024-05-20,2024-05-23,Books,Novel,West,Ahmedabad,Corporate,Second Class,7,7206.32,0.05,1705.45
ORD00293,2024-02-14,2024-02-17,Electronics,Keyboard,South,Hyderabad,Corporate,Second Class,5,12973.4,0.2,983.46
ORD00294,2024-10-05,2024-10-12,Books,Textbook,South,Hyderabad,Corporate,First Class,1,4949.14,0.3,9.02
ORD00295,2024-01-16,2024-01-23,Sports,Tennis Racket,East,Bhubaneswar,Corporate,Standard,5,5315.58,0.1,794.27
ORD00296,2024-05-03,2024-05-06,Books,Magazine,East,Patna,Home Office,Standard,4,19500.41,0.0,2526.7
ORD00297,2024-12-23,2024-12-26,Home,Chair,West,Pune,Home Office,Standard,3,3135.85,0.2,136.73
ORD00298,2024-03-30,2024-04-03,Fashion,Watch,South,Hyderabad,Consumer,Standard,4,16864.58,0.15,1912.86
ORD00299,2024-03-07,2024-03-10,Electronics,Smartphone,South,Bengaluru,Home Office,Second Class,8,1626.25,0.2,33.0
ORD00300,2024-02-07,2024-02-10,Fashion,T-Shirt,North,Delhi,Home Office,Same Day,3,11750.88,0.2,1787.71
ORD00301,2024-08-11,2024-08-18,Sports,Football,East,Bhubaneswar,Home Office,Same Day,6,5129.81,0.05,1033.5
ORD00302,2024-03-06,2024-03-08,Fashion,Jeans,East,Kolkata,Home Office,Standard,3,6048.73,0.3,409.5
ORD00303,2024-10-16,2024-10-17,Sports,Dumbbell,North,Delhi,Corporate,Second Class,6,27725.9,0.2,670.39
ORD00304,2024-12-09,2024-12-15,Fashion,T-Shirt,South,Chennai,Home Office,First Class,6,6035.16,0.0,1474.58
ORD00305,2024-02-25,2024-03-02,Books,Novel,East,Kolkata,Consumer,Standard,4,14108.98,0.1,1147.51
ORD00306,2024-07-11,2024-07-12,Books,Comics,West,Mumbai,Corporate,Second Class,7,17967.55,0.15,1351.99
ORD00307,2024-02-07,2024-02-10,Home,Lamp,North,Delhi,Consumer,Same Day,5,1481.87,0.1,326.5
ORD00308,2024-03-25,2024-03-30,Home,Mixer,North,Chandigarh,Corporate,Second Class,8,28652.98,0.15,5544.02
ORD00309,2024-10-03,2024-10-06,Electronics,Laptop,East,Kolkata,Home Office,First Class,4,8658.17,0.2,1077.14
ORD00310,2024-07-03,2024-07-04,Fashion,Jeans,North,Delhi,Corporate,Standard,7,20611.47,0.15,736.2
ORD00311,2024-02-11,2024-02-15,Fashion,Watch,West,Mumbai,Consumer,First Class,2,647.06,0.05,118.18
ORD00312,2024-07-08,2024-07-12,Books,Comics,West,Ahmedabad,Corporate,Second Class,5,3187.29,0.2,183.29
ORD00313,2024-03-18,2024-03-25,Books,Novel,East,Bhubaneswar,Home Office,Standard,8,11714.59,0.1,1673.42
ORD00314,2024-08-02,2024-08-07,Electronics,Headphones,West,Ahmedabad,Home Office,Same Day,4,11429.16,0.15,1927.88
ORD00315,2024-10-19,2024-10-24,Sports,Cricket Bat,West,Pune,Home Office,Second Class,2,4190.12,0.3,-264.21
ORD00316,2024-02-10,2024-02-16,Electronics,Monitor,South,Bengaluru,Corporate,Second Class,4,16322.45,0.05,1037.05
ORD00317,2024-06-15,2024-06-22,Home,Chair,East,Bhubaneswar,Corporate,Same Day,2,1235.46,0.2,73.47
ORD00318,2024-02-21,2024-02-22,Electronics,Keyboard,West,Mumbai,Home Office,Standard,7,6427.98,0.2,627.29
ORD00319,2024-08-30,2024-08-31,Fashion,Watch,East,Bhubaneswar,Consumer,First Class,5,10193.04,0.15,1217.1
ORD00320,2024-01-26,2024-02-01,Books,Textbook,West,Mumbai,Corporate,First Class,7,31289.69,0.1,5259.88
ORD00321,2024-12-16,2024-12-17,Fashion,T-Shirt,East,Bhubaneswar,Consumer,Second Class,5,7728.32,0.15,1365.18
ORD00322,2024-04-18,2024-04-25,Fashion,Jacket,East,Bhubaneswar,Corporate,Same Day,7,21727.3,0.0,2554.85
ORD00323,2024-03-10,2024-03-17,Sports,Yoga Mat,North,Lucknow,Home Office,Standard,3,1544.88,0.3,48.45
ORD00324,2024-12-26,2024-12-28,Home,Vacuum,South,Bengaluru,Corporate,First Class,4,1434.96,0.0,378.26
ORD00325,2024-10-31,2024-11-04,Books,Magazine,West,Ahmedabad,Consumer,Same Day,2,6939.27,0.05,898.59
ORD00326,2024-12-18,2024-12-19,Sports,Tennis Racket,East,Bhubaneswar,Corporate,Standard,3,12662.21,0.1,2276.57
ORD00327,2024-04-15,2024-04-18,Books,Novel,South,Hyderabad,Home Office,Same Day,4,17256.53,0.3,-431.03
ORD00328,2024-04-24,2024-04-27,Sports,Football,North,Chandigarh,Home Office,First Class,3,9922.15,0.2,1390.82
ORD00329,2024-09-23,2024-09-30,Fashion,Jacket,West,Pune,Home Office,Same Day,8,11276.75,0.15,737.83
ORD00330,2024-06-01,2024-06-07,Sports,Football,North,Lucknow,Consumer,Same Day,6,17369.96,0.2,1768.44
ORD00331,2024-11-29,2024-12-02,Electronics,Headphones,East,Patna,Consumer,Second Class,6,26010.96,0.1,4193.59
ORD00332,2024-01-14,2024-01-20,Sports,Cricket Bat,North,Lucknow,Corporate,First Class,7,23593.82,0.3,-991.27
ORD00333,2024-06-24,2024-06-30,Fashion,Jacket,West,Pune,Home Office,Second Class,1,2998.51,0.2,429.4
ORD00334,2024-04-02,2024-04-05,Sports,Dumbbell,East,Patna,Consumer,Same Day,5,21290.06,0.3,2241.82
ORD00335,2024-06-06,2024-06-10,Home,Cookware,South,Hyderabad,Corporate,First Class,6,20047.72,0.05,2527.15
ORD00336,2024-11-13,2024-11-14,Fashion,Watch,East,Bhubaneswar,Corporate,Second Class,2,4917.15,0.3,229.7
ORD00337,2024-04-12,2024-04-15,Sports,Football,West,Ahmedabad,Corporate,Same Day,5,10914.57,0.05,900.16
ORD00338,2024-01-30,2024-01-31,Home,Cookware,South,Bengaluru,Corporate,First Class,8,14372.97,0.05,1691.45
ORD00339,2024-07-25,2024-07-29,Home,Vacuum,South,Chennai,Corporate,Same Day,2,1642.3,0.15,216.29
ORD00340,2024-09-28,2024-09-30,Electronics,Laptop,South,Hyderabad,Consumer,Standard,6,28561.98,0.1,5180.27
ORD00341,2024-03-26,2024-03-27,Home,Vacuum,East,Bhubaneswar,Consumer,First Class,3,2079.0,0.2,203.19
ORD00342,2024-04-06,2024-04-08,Fashion,Jacket,East,Bhubaneswar,Corporate,Standard,3,5535.35,0.15,425.39
ORD00343,2024-12-30,2025-01-05,Home,Vacuum,South,Bengaluru,Consumer,Same Day,1,3030.53,0.05,241.33
ORD00344,2024-01-25,2024-01-31,Fashion,Watch,North,Lucknow,Consumer,Same Day,1,3377.46,0.3,328.37
ORD00345,2024-12-17,2024-12-23,Books,Comics,North,Lucknow,Consumer,First Class,5,12385.51,0.05,1190.23
ORD00346,2024-11-12,2024-11-13,Books,Novel,East,Patna,Corporate,Standard,3,6631.09,0.0,1208.96
ORD00347,2024-07-02,2024-07-08,Electronics,Monitor,South,Hyderabad,Corporate,First Class,4,15736.81,0.2,2748.02
ORD00348,2024-02-15,2024-02-16,Home,Mixer,West,Mumbai,Home Office,Same Day,8,14295.18,0.0,1180.07
ORD00349,2024-05-31,2024-06-03,Home,Mixer,North,Lucknow,Corporate,Standard,2,9085.88,0.3,-215.95
ORD00350,2024-02-29,2024-03-01,Electronics,Smartphone,North,Chandigarh,Consumer,Standard,6,24285.97,0.1,2797.72
ORD00351,2024-02-17,2024-02-20,Home,Vacuum,East,Bhubaneswar,Corporate,Second Class,8,38275.42,0.1,7873.07
ORD00352,2024-08-03,2024-08-09,Electronics,Monitor,West,Pune,Consumer,Standard,5,21057.0,0.3,2108.53
ORD00353,2024-12-13,2024-12-17,Home,Mixer,South,Bengaluru,Consumer,Same Day,7,32017.22,0.15,5297.34
ORD00354,2024-07-29,2024-08-02,Fashion,Watch,North,Lucknow,Consumer,Standard,3,7556.35,0.15,208.46
ORD00355,2024-09-22,2024-09-27,Fashion,Shoes,North,Lucknow,Home Office,Standard,4,19575.59,0.3,2048.17
ORD00356,2024-11-09,2024-11-10,Books,Textbook,West,Pune,Consumer,Second Class,7,6394.79,0.2,1013.01
ORD00357,2024-05-22,2024-05-23,Sports,Dumbbell,West,Mumbai,Home Office,Second Class,2,7613.73,0.1,595.23
ORD00358,2024-09-12,2024-09-16,Sports,Dumbbell,West,Mumbai,Corporate,Standard,2,4807.31,0.2,334.68
ORD00359,2024-02-16,2024-02-23,Books,Novel,North,Chandigarh,Home Office,First Class,7,2603.95,0.2,-51.99
ORD00360,2024-04-24,2024-05-01,Sports,Tennis Racket,South,Hyderabad,Corporate,First Class,8,38093.64,0.1,7430.63
ORD00361,2024-12-03,2024-12-05,Sports,Tennis Racket,West,Ahmedabad,Consumer,First Class,6,21818.31,0.0,2170.65
ORD00362,2024-07-28,2024-07-29,Fashion,Shoes,East,Patna,Corporate,Second Class,2,839.47,0.05,128.85
ORD00363,2024-02-25,2024-03-03,Home,Mixer,West,Mumbai,Corporate,Standard,8,33262.88,0.05,6597.94
ORD00364,2024-01-25,2024-01-30,Sports,Football,West,Pune,Corporate,Same Day,3,14479.51,0.0,2694.24
ORD00365,2024-06-13,2024-06-18,Sports,Cricket Bat,South,Hyderabad,Corporate,Same Day,3,2091.18,0.3,104.79
ORD00366,2024-03-11,2024-03-15,Sports,Cricket Bat,East,Bhubaneswar,Home Office,First Class,6,29150.16,0.15,4837.74
ORD00367,2024-12-10,2024-12-12,Sports,Yoga Mat,South,Bengaluru,Home Office,Second Class,4,12784.02,0.1,2139.05
ORD00368,2024-10-19,2024-10-25,Sports,Tennis Racket,East,Patna,Home Office,Same Day,2,7703.44,0.2,586.03
ORD00369,2024-01-29,2024-01-31,Sports,Yoga Mat,West,Mumbai,Corporate,Second Class,2,642.61,0.05,42.16
ORD00370,2024-08-19,2024-08-20,Fashion,Shoes,South,Bengaluru,Home Office,Second Class,5,5896.02,0.2,-79.82
ORD00371,2024-07-17,2024-07-21,Sports,Dumbbell,South,Hyderabad,Home Office,First Class,5,17630.47,0.0,4677.31
ORD00372,2024-11-20,2024-11-26,Sports,Football,North,Lucknow,Home Office,First Class,5,5874.09,0.15,1004.45
ORD00373,2024-02-08,2024-02-10,Sports,Tennis Racket,South,Hyderabad,Consumer,Standard,4,6448.21,0.05,1622.95
ORD00374,2024-01-03,2024-01-06,Books,Novel,West,Pune,Corporate,Second Class,5,4121.6,0.2,614.95
ORD00375,2024-12-04,2024-12-07,Electronics,Smartphone,East,Patna,Corporate,First Class,1,3913.57,0.3,207.9
ORD00376,2024-10-01,2024-10-05,Electronics,Headphones,South,Bengaluru,Consumer,First Class,2,7948.08,0.05,1098.32
ORD00377,2024-10-14,2024-10-21,Home,Vacuum,East,Bhubaneswar,Home Office,Standard,6,9654.94,0.2,831.29
ORD00378,2024-07-14,2024-07-21,Electronics,Headphones,West,Mumbai,Consumer,Same Day,4,19210.82,0.3,2058.09
ORD00379,2024-01-23,2024-01-26,Fashion,Watch,East,Kolkata,Home Office,Second Class,6,16012.1,0.2,1106.62
ORD00380,2024-11-16,2024-11-17,Fashion,Watch,North,Delhi,Consumer,Second Class,3,14591.45,0.2,1264.22
ORD00381,2024-03-19,2024-03-20,Books,Novel,South,Hyderabad,Corporate,First Class,7,23124.45,0.0,5304.24
ORD00382,2024-04-26,2024-04-29,Electronics,Laptop,North,Delhi,Corporate,Same Day,3,12036.69,0.2,-71.16
ORD00383,2024-11-24,2024-11-30,Books,Comics,West,Pune,Home Office,Standard,1,2069.61,0.0,386.95
ORD00384,2024-02-14,2024-02-17,Sports,Football,North,Chandigarh,Corporate,Same Day,2,3182.43,0.3,-30.96
ORD00385,2024-10-06,2024-10-09,Books,Novel,West,Mumbai,Home Office,Second Class,4,3418.52,0.15,561.85
ORD00386,2024-07-20,2024-07-25,Fashion,Shoes,North,Lucknow,Home Office,Standard,3,2374.59,0.0,461.96
ORD00387,2024-04-04,2024-04-06,Fashion,Jeans,East,Kolkata,Home Office,First Class,7,31829.1,0.2,270.26
ORD00388,2024-10-08,2024-10-09,Home,Mixer,South,Hyderabad,Corporate,Standard,1,4286.66,0.2,309.72
ORD00389,2024-12-01,2024-12-03,Fashion,T-Shirt,South,Hyderabad,Consumer,First Class,8,38139.13,0.1,2122.18
ORD00390,2024-12-21,2024-12-26,Sports,Football,South,Chennai,Consumer,First Class,8,18904.81,0.2,2115.15
ORD00391,2024-11-24,2024-11-28,Fashion,Jacket,South,Bengaluru,Corporate,First Class,6,8289.84,0.05,1636.74
ORD00392,2024-02-25,2024-02-27,Home,Cookware,West,Pune,Home Office,Standard,8,15375.68,0.1,1958.77
ORD00393,2024-11-19,2024-11-20,Fashion,Jeans,South,Chennai,Home Office,Same Day,2,7383.28,0.0,1845.21
ORD00394,2024-03-17,2024-03-20,Sports,Cricket Bat,North,Lucknow,Corporate,Second Class,5,14043.26,0.2,1045.11
ORD00395,2024-05-02,2024-05-09,Sports,Yoga Mat,South,Chennai,Home Office,Second Class,2,4209.14,0.2,-75.27
ORD00396,2024-03-15,2024-03-21,Sports,Cricket Bat,West,Mumbai,Home Office,Same Day,3,8755.54,0.2,979.59
ORD00397,2024-12-08,2024-12-10,Fashion,T-Shirt,South,Chennai,Home Office,First Class,4,2006.93,0.1,154.14
ORD00398,2024-09-23,2024-09-29,Books,Comics,West,Mumbai,Corporate,First Class,1,4906.83,0.1,248.51
ORD00399,2024-02-09,2024-02-14,Sports,Tennis Racket,South,Chennai,Corporate,Same Day,7,13673.97,0.3,1499.29
ORD00400,2024-01-04,2024-01-09,Home,Chair,West,Pune,Consumer,Same Day,6,15221.61,0.15,2776.95
ORD00401,2024-11-04,2024-11-10,Home,Vacuum,North,Lucknow,Consumer,Second Class,5,6076.41,0.05,525.44
ORD00402,2024-07-29,2024-07-30,Books,Biography,North,Chandigarh,Consumer,Standard,8,19994.41,0.2,244.92
ORD00403,2024-05-12,2024-05-14,Home,Chair,South,Bengaluru,Home Office,Same Day,1,4475.83,0.05,296.22
ORD00404,2024-08-29,2024-09-05,Sports,Tennis Racket,North,Lucknow,Corporate,Second Class,5,23734.09,0.05,3437.66
ORD00405,2024-12-17,2024-12-20,Home,Lamp,South,Hyderabad,Corporate,Standard,3,9574.25,0.2,315.03
ORD00406,2024-09-15,2024-09-21,Home,Lamp,West,Mumbai,Corporate,Second Class,2,559.0,0.2,84.92
ORD00407,2024-03-01,2024-03-02,Sports,Football,South,Chennai,Corporate,Second Class,1,4413.21,0.2,356.0
ORD00408,2024-12-23,2024-12-28,Sports,Tennis Racket,North,Lucknow,Corporate,Second Class,7,18940.69,0.1,3882.18
ORD00409,2024-04-29,2024-05-06,Books,Comics,East,Patna,Consumer,First Class,2,4484.7,0.1,562.51
ORD00410,2024-10-22,2024-10-27,Sports,Tennis Racket,West,Pune,Consumer,Standard,4,905.01,0.3,79.54
ORD00411,2024-05-09,2024-05-12,Books,Textbook,East,Bhubaneswar,Home Office,Same Day,6,4269.6,0.15,577.74
ORD00412,2024-10-12,2024-10-16,Sports,Yoga Mat,East,Patna,Consumer,First Class,7,26767.06,0.15,3089.48
ORD00413,2024-03-11,2024-03-18,Sports,Tennis Racket,West,Pune,Home Office,Standard,5,14863.63,0.3,143.08
ORD00414,2024-11-10,2024-11-16,Home,Lamp,South,Bengaluru,Home Office,Standard,4,10560.2,0.1,2008.24
ORD00415,2024-02-02,2024-02-05,Home,Lamp,North,Delhi,Consumer,First Class,3,7392.03,0.2,495.82
ORD00416,2024-09-23,2024-09-26,Electronics,Keyboard,North,Lucknow,Home Office,Standard,7,32671.02,0.15,4175.13
ORD00417,2024-01-18,2024-01-25,Home,Lamp,West,Mumbai,Home Office,Second Class,4,17130.9,0.2,637.29
ORD00418,2024-05-21,2024-05-28,Sports,Cricket Bat,North,Chandigarh,Corporate,First Class,4,13376.37,0.05,968.03
ORD00419,2024-10-08,2024-10-11,Books,Comics,South,Hyderabad,Home Office,First Class,1,3737.24,0.0,986.02
ORD00420,2024-05-13,2024-05-15,Fashion,Shoes,South,Hyderabad,Corporate,Standard,4,9531.37,0.15,1143.59
ORD00421,2024-10-21,2024-10-24,Sports,Football,East,Bhubaneswar,Home Office,Same Day,2,8108.25,0.1,1664.0
ORD00422,2024-10-27,2024-11-03,Books,Magazine,West,Mumbai,Consumer,Same Day,6,28883.68,0.15,4081.81
ORD00423,2024-07-30,2024-08-02,Electronics,Headphones,North,Chandigarh,Home Office,Standard,4,13796.73,0.05,2966.74
ORD00424,2024-04-01,2024-04-05,Fashion,Jeans,East,Kolkata,Corporate,First Class,7,24036.25,0.1,1086.58
ORD00425,2024-05-03,2024-05-10,Home,Chair,East,Kolkata,Corporate,Second Class,4,10380.79,0.05,1058.55
ORD00426,2024-02-10,2024-02-16,Home,Vacuum,South,Hyderabad,Home Office,Same Day,6,5692.67,0.0,591.9
ORD00427,2024-10-21,2024-10-28,Sports,Football,North,Chandigarh,Corporate,Same Day,6,19075.22,0.15,3521.75
ORD00428,2024-08-04,2024-08-08,Home,Chair,East,Bhubaneswar,Home Office,Standard,4,15203.25,0.05,1000.82
ORD00429,2024-08-23,2024-08-26,Sports,Yoga Mat,West,Ahmedabad,Home Office,Standard,3,7183.62,0.0,1577.87
ORD00430,2024-04-05,2024-04-10,Electronics,Smartphone,West,Ahmedabad,Corporate,Second Class,2,3524.19,0.2,536.98
ORD00431,2024-07-09,2024-07-12,Fashion,Jacket,East,Bhubaneswar,Corporate,First Class,3,7782.29,0.05,1080.33
ORD00432,2024-04-30,2024-05-05,Books,Textbook,South,Hyderabad,Corporate,Same Day,4,16432.46,0.3,-263.09
ORD00433,2024-11-18,2024-11-23,Home,Vacuum,South,Chennai,Home Office,First Class,1,1047.71,0.15,33.42
